datetime,quantity,price,name
2017-06-02 18:17:00,1,3.95,Onion Bhajee
2017-06-02 18:17:00,1,3.95,Saag Rice
2017-06-02 18:11:00,1,3.95,Onion Bhajee
2017-06-02 17:54:00,1,3.95,Vegetable Rice
2017-06-02 17:43:00,2,3.95,French Fries
2017-06-02 17:43:00,1,3.95,COBRA (330ML)
2017-06-01 21:10:00,1,3.95,Onion Bhajee
2017-06-01 19:39:00,1,3.95,Special Fried Rice
2017-06-01 19:39:00,1,3.95,Onion Bhajee
2017-06-01 18:17:00,2,3.95,Vegetable Rice
2017-05-31 20:23:00,1,3.95,Mushroom Rice
2017-05-31 20:09:00,1,3.95,Special Fried Rice
2017-05-31 18:18:00,1,3.95,Onion Bhajee
2017-05-30 19:51:00,1,3.95,Onion Bhajee
2017-05-30 19:06:00,1,3.95,Masala Sauce
2017-05-30 12:59:00,1,3.95,French Fries
2017-05-29 19:55:00,1,3.95,Curry Sauce
2017-05-29 19:55:00,1,3.95,COBRA (330ML)
2017-05-29 19:08:00,1,3.95,Korma Sauce
2017-05-29 18:41:00,1,3.95,Mushroom Rice
2017-05-29 18:36:00,1,3.95,Mushroom Rice
2017-05-29 18:33:00,1,3.95,Special Fried Rice
2017-05-29 18:24:00,1,3.95,French Fries
2017-05-29 18:07:00,1,3.95,Onion Bhajee
2017-05-29 18:07:00,1,3.95,Onion Rice
2017-05-29 16:34:00,2,3.95,Mushroom Rice
2017-05-29 14:52:00,1,3.95,Mushroom Rice
2017-05-28 20:29:00,1,3.95,Special Fried Rice
2017-05-28 18:38:00,1,3.95,Meat Samosa
2017-05-28 17:46:00,1,3.95,Bengal Salad
2017-05-27 21:11:00,1,3.95,Saag Rice
2017-05-27 20:41:00,1,3.95,Onion Bhajee
2017-05-27 20:10:00,1,3.95,Onion Bhajee
2017-05-27 20:02:00,1,3.95,Onion Bhajee
2017-05-27 19:48:00,1,3.95,Onion Bhajee
2017-05-27 19:23:00,1,3.95,Mushroom Rice
2017-05-27 17:39:00,1,3.95,Keema Rice
2017-05-27 17:39:00,1,3.95,French Fries
2017-05-26 21:34:00,1,3.95,Mushroom Rice
2017-05-26 20:54:00,1,3.95,Saag Rice
2017-05-26 20:09:00,1,3.95,Saag Rice
2017-05-26 20:09:00,1,3.95,Mushroom Rice
2017-05-26 19:24:00,1,3.95,Onion Bhajee
2017-05-26 19:04:00,1,3.95,Onion Bhajee
2017-05-26 19:04:00,1,3.95,Egg Rice
2017-05-26 19:04:00,1,3.95,Special Fried Rice
2017-05-26 18:38:00,1,3.95,Korma Sauce
2017-05-26 18:38:00,1,3.95,Garlic Rice
2017-05-26 18:12:00,2,3.95,Vegetable Rice
2017-05-26 18:07:00,1,3.95,Meat Samosa
2017-05-26 16:49:00,1,3.95,Curry Sauce
2017-05-26 16:49:00,1,3.95,Onion Rice
2017-05-25 21:14:00,1,3.95,Korma Sauce
2017-05-25 21:04:00,1,3.95,Meat Samosa
2017-05-25 19:12:00,1,3.95,Onion Bhajee
2017-05-25 19:12:00,1,3.95,Mushroom Rice
2017-05-25 18:27:00,1,3.95,French Fries
2017-05-24 22:30:00,1,3.95,Masala Sauce
2017-05-24 22:30:00,1,3.95,French Fries
2017-05-24 18:56:00,1,3.95,Onion Bhajee
2017-05-24 17:46:00,1,3.95,Onion Bhajee
2017-05-24 17:23:00,1,3.95,Onion Bhajee
2017-05-23 18:45:00,2,3.95,Meat Samosa
2017-05-23 16:09:00,1,3.95,Stuffed Paratha
2017-05-23 16:09:00,1,3.95,Mushroom Rice
2017-05-23 12:55:00,1,3.95,Onion Bhajee
2017-05-23 12:34:00,1,3.95,Meat Samosa
2017-05-23 12:34:00,1,3.95,Onion Bhajee
2017-05-23 12:27:00,1,3.95,Meat Samosa
2017-05-23 12:14:00,1,3.95,Meat Samosa
2017-05-23 12:14:00,1,3.95,Onion Bhajee
2017-05-21 13:43:00,1,3.95,Meat Samosa
2017-05-20 18:59:00,1,3.95,Onion Bhajee
2017-05-20 18:59:00,1,3.95,Special Fried Rice
2017-05-20 17:48:00,3,3.95,Onion Bhajee
2017-05-20 17:48:00,1,3.95,Keema Rice
2017-05-20 17:48:00,1,3.95,Special Fried Rice
2017-05-20 17:48:00,1,3.95,Garlic Rice
2017-05-20 17:23:00,1,3.95,French Fries
2017-05-19 19:02:00,1,3.95,Meat Samosa
2017-05-19 19:02:00,1,3.95,Korma Sauce
2017-05-19 18:57:00,1,3.95,Onion Bhajee
2017-05-19 18:19:00,2,3.95,Onion Bhajee
2017-05-19 18:19:00,1,3.95,Masala Sauce
2017-05-19 18:19:00,1,3.95,Saag Rice
2017-05-19 16:56:00,3,3.95,French Fries
2017-05-19 16:56:00,1,3.95,Masala Sauce
2017-05-18 20:05:00,1,3.95,Mushroom Rice
2017-05-18 19:34:00,1,3.95,Onion Bhajee
2017-05-18 18:44:00,1,3.95,Mushroom Rice
2017-05-18 16:29:00,1,3.95,Mushroom Rice
2017-05-18 16:29:00,1,3.95,Keema Rice
2017-05-17 20:52:00,1,3.95,Saag Rice
2017-05-17 19:07:00,1,3.95,French Fries
2017-05-17 19:07:00,1,3.95,COBRA (330ML)
2017-05-17 17:37:00,2,3.95,Vegetable Rice
2017-05-17 14:36:00,1,3.95,Mushroom Rice
2017-05-17 14:36:00,1,3.95,Saag Rice
2017-05-17 12:21:00,1,3.95,Egg Rice
2017-05-16 21:06:00,1,3.95,Meat Samosa
2017-05-15 21:46:00,1,3.95,Onion Bhajee
2017-05-15 21:18:00,1,3.95,Keema Rice
2017-05-15 18:30:00,1,3.95,Meat Samosa
2017-05-15 18:23:00,1,3.95,Meat Samosa
2017-05-14 17:54:00,1,3.95,Onion Bhajee
2017-05-14 17:54:00,1,3.95,French Fries
2017-05-14 15:44:00,1,3.95,Dhansak Sauce
2017-05-13 21:46:00,1,3.95,Onion Bhajee
2017-05-13 21:26:00,1,3.95,Mushroom Rice
2017-05-13 21:26:00,1,3.95,Dhansak Sauce
2017-05-13 20:03:00,1,3.95,Mushroom Rice
2017-05-13 19:29:00,1,3.95,Bengal Salad
2017-05-13 19:12:00,2,3.95,Meat Samosa
2017-05-13 19:12:00,1,3.95,Garlic Rice
2017-05-13 18:55:00,1,3.95,Meat Samosa
2017-05-13 18:55:00,2,3.95,Mushroom Rice
2017-05-13 17:59:00,1,3.95,Vegetable Rice
2017-05-13 17:44:00,2,3.95,Vegetable Rice
2017-05-13 17:31:00,1,3.95,Mushroom Rice
2017-05-13 17:27:00,1,3.95,Mushroom Rice
2017-05-13 17:27:00,1,3.95,French Fries
2017-05-12 20:41:00,1,3.95,Vegetable Rice
2017-05-12 20:41:00,1,3.95,Onion Bhajee
2017-05-12 18:26:00,1,3.95,Garlic Rice
2017-05-12 18:11:00,1,3.95,Onion Bhajee
2017-05-12 18:09:00,1,3.95,Onion Bhajee
2017-05-11 20:58:00,1,3.95,Mushroom Rice
2017-05-11 20:58:00,1,3.95,Onion Bhajee
2017-05-11 19:07:00,1,3.95,Vegetable Rice
2017-05-11 18:30:00,1,3.95,Meat Samosa
2017-05-11 18:30:00,1,3.95,Mushroom Rice
2017-05-10 20:47:00,1,3.95,French Fries
2017-05-10 20:24:00,1,3.95,Onion Bhajee
2017-05-10 18:06:00,1,3.95,Garlic Rice
2017-05-09 18:55:00,1,3.95,Onion Bhajee
2017-05-09 18:55:00,1,3.95,Stuffed Paratha
2017-05-09 18:51:00,1,3.95,Stuffed Paratha
2017-05-09 18:51:00,1,3.95,Onion Bhajee
2017-05-09 12:07:00,1,3.95,Meat Samosa
2017-05-09 12:07:00,1,3.95,Vindaloo Sauce
2017-05-08 21:29:00,1,3.95,Mushroom Rice
2017-05-08 18:49:00,1,3.95,Onion Rice
2017-05-08 18:10:00,1,3.95,Mushroom Rice
2017-05-08 17:52:00,2,3.95,Onion Bhajee
2017-05-08 17:52:00,2,3.95,Mushroom Rice
2017-05-08 17:52:00,1,3.95,French Fries
2017-05-07 19:15:00,1,3.95,Mushroom Rice
2017-05-07 11:51:00,3,3.95,Egg Rice
2017-05-06 20:01:00,1,3.95,Onion Bhajee
2017-05-06 19:50:00,1,3.95,Meat Samosa
2017-05-06 19:17:00,1,3.95,Korma Sauce
2017-05-06 19:17:00,1,3.95,Mushroom Rice
2017-05-06 19:17:00,1,3.95,Onion Bhajee
2017-05-06 18:54:00,2,3.95,Onion Rice
2017-05-06 18:54:00,1,3.95,Garlic Rice
2017-05-06 18:21:00,1,3.95,Onion Bhajee
2017-05-06 13:07:00,1,3.95,French Fries
2017-05-05 21:32:00,1,3.95,Mushroom Rice
2017-05-05 19:58:00,1,3.95,Vegetable Rice
2017-05-05 19:49:00,1,3.95,Onion Bhajee
2017-05-05 19:34:00,1,3.95,Onion Bhajee
2017-05-05 19:25:00,1,3.95,Onion Bhajee
2017-05-05 19:22:00,1,3.95,Saag Rice
2017-05-05 19:22:00,1,3.95,Special Fried Rice
2017-05-05 19:22:00,1,3.95,Onion Bhajee
2017-05-05 19:09:00,1,3.95,Vegetable Rice
2017-05-05 17:40:00,2,3.95,Onion Bhajee
2017-05-05 17:40:00,1,3.95,Keema Rice
2017-05-05 17:40:00,1,3.95,Garlic Rice
2017-05-04 19:42:00,1,3.95,Onion Bhajee
2017-05-04 19:31:00,1,3.95,Keema Rice
2017-05-04 18:42:00,1,3.95,Mushroom Rice
2017-05-04 17:45:00,1,3.95,Onion Rice
2017-05-04 17:45:00,1,3.95,Vindaloo Sauce
2017-05-03 18:28:00,1,3.95,Egg Rice
2017-05-02 18:36:00,2,3.95,Vegetable Rice
2017-05-02 18:16:00,2,3.95,Stuffed Paratha
2017-05-02 18:11:00,2,3.95,Meat Samosa
2017-05-02 18:11:00,1,3.95,Saag Rice
2017-05-02 18:11:00,1,3.95,Lemon Rice
2017-05-02 17:41:00,1,3.95,Onion Bhajee
2017-05-02 17:41:00,1,3.95,Special Fried Rice
2017-05-02 17:41:00,1,3.95,Masala Sauce
2017-05-01 19:09:00,1,3.95,Onion Bhajee
2017-05-01 12:36:00,1,3.95,Mushroom Rice
2017-04-30 19:58:00,1,3.95,French Fries
2017-04-30 19:15:00,1,3.95,Mushroom Rice
2017-04-30 19:15:00,1,3.95,Onion Bhajee
2017-04-30 19:00:00,1,3.95,Onion Bhajee
2017-04-30 19:00:00,1,3.95,Special Fried Rice
2017-04-30 18:39:00,1,3.95,Onion Bhajee
2017-04-29 20:45:00,1,3.95,Madras Sauce
2017-04-29 20:36:00,1,3.95,Onion Bhajee
2017-04-29 20:36:00,1,3.95,Mushroom Rice
2017-04-29 20:36:00,1,3.95,Masala Sauce
2017-04-29 19:59:00,1,3.95,Onion Bhajee
2017-04-29 19:59:00,2,3.95,French Fries
2017-04-29 18:36:00,1,3.95,Curry Sauce
2017-04-29 18:36:00,1,3.95,Onion Bhajee
2017-04-29 18:36:00,1,3.95,Mushroom Rice
2017-04-29 18:28:00,1,3.95,Meat Samosa
2017-04-29 17:55:00,1,3.95,Special Fried Rice
2017-04-29 17:55:00,1,3.95,Onion Bhajee
2017-04-29 17:41:00,1,3.95,Mushroom Rice
2017-04-29 17:30:00,1,3.95,Masala Sauce
2017-04-28 20:23:00,1,3.95,Egg Rice
2017-04-28 19:57:00,1,3.95,Onion Bhajee
2017-04-28 19:19:00,1,3.95,Onion Bhajee
2017-04-28 19:02:00,1,3.95,Meat Samosa
2017-04-28 18:35:00,1,3.95,Korma Sauce
2017-04-28 18:29:00,1,3.95,Special Fried Rice
2017-04-28 18:03:00,1,3.95,Korma Sauce
2017-04-28 18:03:00,1,3.95,Onion Bhajee
2017-04-28 17:55:00,1,3.95,Keema Rice
2017-04-28 17:04:00,1,3.95,Lemon Rice
2017-04-28 13:30:00,1,3.95,Still Water (750ml)
2017-04-27 22:36:00,1,3.95,Stuffed Paratha
2017-04-27 20:29:00,1,3.95,Mushroom Rice
2017-04-27 19:43:00,1,3.95,Onion Bhajee
2017-04-26 19:48:00,1,3.95,French Fries
2017-04-26 19:48:00,1,3.95,Masala Sauce
2017-04-26 19:25:00,1,3.95,Keema Rice
2017-04-26 19:19:00,1,3.95,Madras Sauce
2017-04-26 19:19:00,1,3.95,Vegetable Rice
2017-04-26 19:21:00,1,3.95,Stuffed Paratha
2017-04-26 19:21:00,1,3.95,Onion Bhajee
2017-04-26 19:17:00,1,3.95,Keema Rice
2017-04-26 19:03:00,2,3.95,Onion Bhajee
2017-04-26 19:03:00,1,3.95,French Fries
2017-04-26 19:03:00,1,3.95,Masala Sauce
2017-04-26 19:03:00,1,3.95,Korma Sauce
2017-04-26 17:52:00,1,3.95,Onion Bhajee
2017-04-25 18:24:00,1,3.95,Special Fried Rice
2017-04-25 18:24:00,1,3.95,Stuffed Paratha
2017-04-25 17:38:00,2,3.95,Vegetable Rice
2017-04-24 19:13:00,1,3.95,Egg Rice
2017-04-24 19:13:00,1,3.95,Special Fried Rice
2017-04-24 18:47:00,2,3.95,Mushroom Rice
2017-04-24 17:05:00,1,3.95,Onion Bhajee
2017-04-24 17:00:00,1,3.95,Onion Bhajee
2017-04-23 19:30:00,1,3.95,Special Fried Rice
2017-04-23 19:32:00,1,3.95,Lemon Rice
2017-04-23 18:40:00,1,3.95,Mushroom Rice
2017-04-23 18:40:00,1,3.95,Onion Bhajee
2017-04-23 17:52:00,1,3.95,Onion Rice
2017-04-23 17:52:00,1,3.95,COBRA (330ML)
2017-04-23 16:19:00,1,3.95,Mushroom Rice
2017-04-22 22:22:00,1,3.95,Mushroom Rice
2017-04-22 21:39:00,1,3.95,Meat Samosa
2017-04-22 21:20:00,1,3.95,Meat Samosa
2017-04-22 21:20:00,1,3.95,Onion Bhajee
2017-04-22 21:20:00,1,3.95,French Fries
2017-04-22 21:20:00,2,3.95,Vegetable Rice
2017-04-22 21:15:00,1,3.95,French Fries
2017-04-22 21:15:00,1,3.95,Masala Sauce
2017-04-22 21:11:00,1,3.95,Onion Rice
2017-04-22 19:28:00,1,3.95,Onion Bhajee
2017-04-22 19:20:00,1,3.95,Mushroom Rice
2017-04-22 19:20:00,1,3.95,Bengal Salad
2017-04-22 19:16:00,1,3.95,Mushroom Rice
2017-04-22 18:54:00,1,3.95,Mushroom Rice
2017-04-22 18:54:00,2,3.95,Onion Bhajee
2017-04-22 18:54:00,1,3.95,Meat Samosa
2017-04-22 18:54:00,1,3.95,Garlic Rice
2017-04-22 18:54:00,1,3.95,Keema Rice
2017-04-22 18:38:00,1,3.95,Madras Sauce
2017-04-22 17:38:00,1,3.95,Onion Bhajee
2017-04-22 17:38:00,1,3.95,Stuffed Paratha
2017-04-22 17:38:00,1,3.95,Mushroom Rice
2017-04-22 17:30:00,1,3.95,Onion Bhajee
2017-04-22 17:30:00,1,3.95,French Fries
2017-04-22 17:10:00,1,3.95,Onion Bhajee
2017-04-22 17:08:00,1,3.95,Mushroom Rice
2017-04-21 20:11:00,1,3.95,Onion Bhajee
2017-04-21 20:10:00,1,3.95,Stuffed Paratha
2017-04-21 19:41:00,1,3.95,Special Fried Rice
2017-04-21 18:52:00,1,3.95,Vegetable Rice
2017-04-21 18:08:00,1,3.95,Onion Bhajee
2017-04-21 18:08:00,1,3.95,Egg Rice
2017-04-21 18:08:00,1,3.95,Onion Rice
2017-04-20 19:37:00,1,3.95,Korma Sauce
2017-04-20 19:09:00,1,3.95,Onion Bhajee
2017-04-20 19:09:00,1,3.95,Onion Rice
2017-04-20 18:32:00,1,3.95,Vegetable Rice
2017-04-19 19:31:00,1,3.95,Mushroom Rice
2017-04-18 19:02:00,1,3.95,Mushroom Rice
2017-04-17 22:09:00,1,3.95,Onion Bhajee
2017-04-17 22:09:00,1,3.95,Mushroom Rice
2017-04-17 22:09:00,1,3.95,Egg Rice
2017-04-17 21:43:00,1,3.95,Lemon Rice
2017-04-17 20:37:00,2,3.95,Meat Samosa
2017-04-17 20:37:00,2,3.95,Onion Bhajee
2017-04-17 20:29:00,1,3.95,Meat Samosa
2017-04-17 20:29:00,1,3.95,Onion Bhajee
2017-04-17 19:12:00,1,3.95,Onion Bhajee
2017-04-17 18:40:00,1,3.95,Onion Bhajee
2017-04-17 18:40:00,1,3.95,Mushroom Rice
2017-04-17 18:38:00,1,3.95,Onion Bhajee
2017-04-17 18:38:00,1,3.95,Special Fried Rice
2017-04-16 19:25:00,1,3.95,Mushroom Rice
2017-04-16 19:25:00,1,3.95,Korma Sauce
2017-04-16 18:32:00,1,3.95,Onion Bhajee
2017-04-16 17:32:00,1,3.95,Onion Bhajee
2017-04-16 11:56:00,1,3.95,Masala Sauce
2017-04-15 22:43:00,1,3.95,Meat Samosa
2017-04-15 22:43:00,1,3.95,Bengal Salad
2017-04-15 20:40:00,1,3.95,Meat Samosa
2017-04-15 20:40:00,1,3.95,Onion Bhajee
2017-04-15 20:40:00,1,3.95,Mushroom Rice
2017-04-15 20:18:00,1,3.95,French Fries
2017-04-15 19:29:00,1,3.95,Mushroom Rice
2017-04-15 18:50:00,1,3.95,Onion Bhajee
2017-04-15 18:50:00,1,3.95,Mushroom Rice
2017-04-15 18:10:00,1,3.95,Stuffed Paratha
2017-04-15 18:03:00,1,3.95,French Fries
2017-04-15 18:03:00,1,3.95,Onion Rice
2017-04-15 13:03:00,1,3.95,Meat Samosa
2017-04-15 10:48:00,2,3.95,Mushroom Rice
2017-04-15 10:48:00,1,3.95,Egg Paratha
2017-04-14 20:13:00,1,3.95,Mushroom Rice
2017-04-14 20:13:00,1,3.95,Onion Rice
2017-04-14 20:11:00,1,3.95,Garlic Rice
2017-04-14 19:55:00,1,3.95,Meat Samosa
2017-04-14 19:55:00,1,3.95,Keema Rice
2017-04-14 19:45:00,1,3.95,Onion Rice
2017-04-14 19:45:00,1,3.95,Egg Rice
2017-04-14 19:31:00,1,3.95,Saag Rice
2017-04-14 19:13:00,1,3.95,Bengal Salad
2017-04-14 19:11:00,1,3.95,Meat Samosa
2017-04-14 18:53:00,2,3.95,Mushroom Rice
2017-04-14 18:16:00,1,3.95,Saag Rice
2017-04-14 00:41:00,1,3.95,Onion Bhajee
2017-04-13 20:30:00,1,3.95,Meat Samosa
2017-04-13 20:30:00,1,3.95,Mushroom Rice
2017-04-13 20:26:00,2,3.95,Meat Samosa
2017-04-13 20:26:00,1,3.95,Keema Rice
2017-04-13 19:46:00,1,3.95,Meat Samosa
2017-04-13 19:46:00,1,3.95,Special Fried Rice
2017-04-13 19:18:00,1,3.95,French Fries
2017-04-13 18:41:00,1,3.95,Vindaloo Sauce
2017-04-13 17:40:00,1,3.95,Onion Bhajee
2017-04-13 17:40:00,1,3.95,Meat Samosa
2017-04-13 17:28:00,1,3.95,Keema Rice
2017-04-12 21:16:00,1,3.95,Mushroom Rice
2017-04-11 19:03:00,1,3.95,Onion Bhajee
2017-04-11 19:03:00,1,3.95,Meat Samosa
2017-04-11 18:51:00,1,3.95,Meat Samosa
2017-04-11 18:42:00,1,3.95,Mushroom Rice
2017-04-11 17:41:00,1,3.95,Mushroom Rice
2017-04-11 17:41:00,1,3.95,Onion Bhajee
2017-04-11 12:57:00,2,3.95,Vegetable Rice
2017-04-10 18:27:00,1,3.95,Vegetable Rice
2017-04-09 20:31:00,1,3.95,Onion Bhajee
2017-04-09 19:23:00,1,3.95,Madras Sauce
2017-04-09 19:11:00,1,3.95,Onion Bhajee
2017-04-09 18:43:00,1,3.95,Onion Bhajee
2017-04-09 18:23:00,1,3.95,Lemon Rice
2017-04-09 17:57:00,1,3.95,Mushroom Rice
2017-04-09 17:46:00,1,3.95,Meat Samosa
2017-04-09 17:46:00,1,3.95,Onion Bhajee
2017-04-09 17:46:00,1,3.95,Masala Sauce
2017-04-08 22:52:00,1,3.95,Egg Rice
2017-04-08 19:41:00,1,3.95,Onion Bhajee
2017-04-08 19:19:00,1,3.95,Onion Bhajee
2017-04-08 19:19:00,1,3.95,Mushroom Rice
2017-04-08 19:04:00,1,3.95,Onion Bhajee
2017-04-08 19:04:00,1,3.95,Egg Rice
2017-04-08 18:11:00,1,3.95,Mushroom Rice
2017-04-08 18:11:00,3,3.95,Meat Samosa
2017-04-08 17:56:00,3,3.95,Onion Bhajee
2017-04-08 17:56:00,1,3.95,Garlic Rice
2017-04-08 17:56:00,2,3.95,Keema Rice
2017-04-08 17:52:00,1,3.95,Mushroom Rice
2017-04-08 17:37:00,1,3.95,French Fries
2017-04-07 22:24:00,1,3.95,French Fries
2017-04-07 22:14:00,1,3.95,Mushroom Rice
2017-04-07 20:33:00,2,3.95,Meat Samosa
2017-04-07 20:33:00,2,3.95,Onion Bhajee
2017-04-07 20:33:00,1,3.95,Egg Rice
2017-04-07 19:27:00,1,3.95,Mushroom Rice
2017-04-07 19:14:00,1,3.95,Onion Bhajee
2017-04-07 19:14:00,1,3.95,Mushroom Rice
2017-04-07 19:11:00,1,3.95,COBRA (330ML)
2017-04-07 18:55:00,1,3.95,COBRA (330ML)
2017-04-07 18:24:00,1,3.95,Onion Bhajee
2017-04-07 18:21:00,1,3.95,Onion Bhajee
2017-04-07 18:02:00,1,3.95,Onion Bhajee
2017-04-07 18:02:00,1,3.95,Mushroom Rice
2017-04-06 18:57:00,1,3.95,Onion Bhajee
2017-04-05 19:29:00,1,3.95,Special Fried Rice
2017-04-05 17:24:00,1,3.95,Onion Bhajee
2017-04-05 17:24:00,1,3.95,COBRA (330ML)
2017-04-05 17:17:00,1,3.95,Onion Bhajee
2017-04-04 21:24:00,1,3.95,Mushroom Rice
2017-04-04 19:06:00,1,3.95,Onion Bhajee
2017-04-04 17:49:00,1,3.95,Special Fried Rice
2017-04-04 17:49:00,1,3.95,Egg Rice
2017-04-03 20:30:00,1,3.95,French Fries
2017-04-03 20:15:00,1,3.95,Meat Samosa
2017-04-02 19:51:00,1,3.95,Onion Rice
2017-04-02 19:51:00,1,3.95,Onion Bhajee
2017-04-02 18:57:00,1,3.95,Onion Bhajee
2017-04-02 18:40:00,1,3.95,Mushroom Rice
2017-04-02 17:54:00,1,3.95,Onion Bhajee
2017-04-02 17:54:00,1,3.95,Mushroom Rice
2017-04-01 20:33:00,2,3.95,Meat Samosa
2017-04-01 20:33:00,1,3.95,Keema Rice
2017-04-01 19:47:00,1,3.95,Onion Bhajee
2017-04-01 19:12:00,1,3.95,Keema Rice
2017-04-01 19:11:00,1,3.95,Onion Bhajee
2017-04-01 19:11:00,1,3.95,Madras Sauce
2017-04-01 19:05:00,1,3.95,Stuffed Paratha
2017-04-01 19:05:00,1,3.95,Onion Bhajee
2017-04-01 18:57:00,1,3.95,Egg Rice
2017-04-01 18:57:00,2,3.95,Lemon Rice
2017-04-01 18:38:00,1,3.95,Onion Rice
2017-04-01 18:38:00,1,3.95,COBRA (330ML)
2017-04-01 18:26:00,1,3.95,Masala Sauce
2017-04-01 17:55:00,1,3.95,Mushroom Rice
2017-04-01 17:54:00,1,3.95,Onion Bhajee
2017-03-31 22:32:00,1,3.95,Prier Water (750ml)
2017-03-31 19:56:00,1,3.95,Garlic Rice
2017-03-31 19:36:00,1,3.95,Onion Bhajee
2017-03-31 19:36:00,1,3.95,Special Fried Rice
2017-03-31 19:36:00,1,3.95,Onion Rice
2017-03-31 18:50:00,1,3.95,Onion Bhajee
2017-03-31 18:50:00,1,3.95,Meat Samosa
2017-03-31 18:45:00,1,3.95,Onion Bhajee
2017-03-31 18:39:00,1,3.95,Meat Samosa
2017-03-31 18:39:00,1,3.95,Onion Bhajee
2017-03-31 18:39:00,1,3.95,Mushroom Rice
2017-03-31 18:07:00,1,3.95,Mushroom Rice
2017-03-31 17:33:00,1,3.95,Onion Bhajee
2017-03-30 21:56:00,1,3.95,French Fries
2017-03-30 21:56:00,1,3.95,Mushroom Rice
2017-03-30 20:17:00,1,3.95,Mushroom Rice
2017-03-30 20:17:00,1,3.95,Meat Samosa
2017-03-30 20:03:00,2,3.95,Mushroom Rice
2017-03-30 18:18:00,1,3.95,Onion Bhajee
2017-03-29 21:17:00,1,3.95,Onion Bhajee
2017-03-29 19:27:00,1,3.95,Curry Sauce
2017-03-29 19:27:00,1,3.95,Onion Bhajee
2017-03-29 19:23:00,1,3.95,Onion Bhajee
2017-03-29 19:23:00,1,3.95,Egg Rice
2017-03-29 17:56:00,1,3.95,Special Fried Rice
2017-03-29 13:37:00,1,3.95,Onion Bhajee
2017-03-28 18:42:00,1,3.95,Special Fried Rice
2017-03-28 18:10:00,1,3.95,Vegetable Rice
2017-03-27 20:34:00,1,3.95,Meat Samosa
2017-03-27 20:34:00,1,3.95,Onion Bhajee
2017-03-27 19:27:00,1,3.95,Onion Bhajee
2017-03-26 22:05:00,1,3.95,French Fries
2017-03-26 20:13:00,1,3.95,Meat Samosa
2017-03-26 19:13:00,1,3.95,Meat Samosa
2017-03-26 19:13:00,1,3.95,Korma Sauce
2017-03-26 19:13:00,1,3.95,Onion Bhajee
2017-03-26 19:01:00,1,3.95,Onion Bhajee
2017-03-26 18:25:00,1,3.95,French Fries
2017-03-26 18:25:00,1,3.95,Onion Bhajee
2017-03-26 18:17:00,2,3.95,Mushroom Rice
2017-03-26 17:08:00,1,3.95,Onion Bhajee
2017-03-26 13:12:00,1,3.95,Onion Bhajee
2017-03-25 20:23:00,1,3.95,Egg Rice
2017-03-25 18:16:00,1,3.95,Keema Rice
2017-03-25 18:13:00,1,3.95,French Fries
2017-03-25 18:04:00,1,3.95,Onion Rice
2017-03-25 17:03:00,1,3.95,Mushroom Rice
2017-03-25 12:12:00,1,3.95,Egg Paratha
2017-03-24 22:44:00,1,3.95,Mushroom Rice
2017-03-24 19:45:00,1,3.95,Onion Bhajee
2017-03-24 19:45:00,1,3.95,Meat Samosa
2017-03-24 19:13:00,2,3.95,Mushroom Rice
2017-03-24 18:53:00,1,3.95,Mushroom Rice
2017-03-24 18:53:00,1,3.95,Vegetable Rice
2017-03-24 18:53:00,1,3.95,Onion Bhajee
2017-03-24 18:53:00,1,3.95,Meat Samosa
2017-03-24 18:53:00,1,3.95,Mushroom Rice
2017-03-24 18:03:00,1,3.95,Special Fried Rice
2017-03-24 18:03:00,1,3.95,Onion Bhajee
2017-03-22 12:11:00,1,3.95,Special Fried Rice
2017-03-21 19:07:00,1,3.95,Egg Rice
2017-03-20 20:09:00,1,3.95,Mushroom Rice
2017-03-20 19:03:00,2,3.95,Mushroom Rice
2017-03-19 19:25:00,1,3.95,Onion Bhajee
2017-03-19 19:15:00,1,3.95,Mushroom Rice
2017-03-19 19:15:00,1,3.95,Prier Water (750ml)
2017-03-19 19:03:00,1,3.95,Onion Bhajee
2017-03-19 19:03:00,1,3.95,Onion Rice
2017-03-19 18:34:00,1,3.95,Vegetable Rice
2017-03-19 13:20:00,3,3.95,Vegetable Rice
2017-03-18 20:12:00,1,3.95,Onion Bhajee
2017-03-18 19:48:00,1,3.95,Mushroom Rice
2017-03-18 18:53:00,1,3.95,Onion Bhajee
2017-03-18 18:34:00,1,3.95,Special Fried Rice
2017-03-18 18:24:00,1,3.95,French Fries
2017-03-18 17:46:00,2,3.95,Onion Bhajee
2017-03-18 17:46:00,1,3.95,Keema Rice
2017-03-18 17:46:00,1,3.95,Garlic Rice
2017-03-18 17:37:00,1,3.95,Onion Bhajee
2017-03-18 17:30:00,1,3.95,Korma Sauce
2017-03-18 17:30:00,1,3.95,Special Fried Rice
2017-03-18 16:31:00,1,3.95,Special Fried Rice
2017-03-18 12:51:00,1,3.95,Mushroom Rice
2017-03-17 22:23:00,1,3.95,Meat Samosa
2017-03-17 22:23:00,1,3.95,Onion Bhajee
2017-03-17 22:07:00,1,3.95,French Fries
2017-03-17 21:36:00,1,3.95,Onion Bhajee
2017-03-17 20:19:00,1,3.95,Onion Bhajee
2017-03-17 19:53:00,2,3.95,Onion Bhajee
2017-03-17 19:53:00,1,3.95,Onion Rice
2017-03-17 19:04:00,1,3.95,Onion Bhajee
